EVENT_ID,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
305469,64296.0,169.2,72.8,18.0,1.0,-1.0,-1.8369701987210294e-16,0.9679377830240642,-0.2511900638848193,1.0,10400.0,2.0,2.0,37.37315,-76.50635,0.7563372456420584,0.0
299795,54861.0,18.6,6.9,3.0,0.0,-0.7071067811865475,-0.7071067811865477,0.9873494423939864,0.15855938510313478,0.0,10.0,1.0,1.0,39.1525,-122.164,0.9951312739977172,0.0
758462,55210.0,35.9,15.5,1.0,0.0,-0.4422886902190014,0.8968727415326883,0.8543221697498271,-0.5197438121555155,0.0,0.0,1.0,1.0,42.00125,-91.1489,0.9976083188908146,0.0
700780,57403.0,16.2,7.1,8.0,0.0,-0.7743926440821854,-0.6327053285625162,0.6932812268869777,-0.7206671495538609,0.0,1200.0,11.0,11.0,36.269,-98.9675,0.9969987320846776,1.0
355672,49473.03165642418,170.1744019481447,73.23561810628874,2.0,0.0,-0.848048096156426,-0.529919264233205,0.4171936026123168,0.9088176373395028,0.0,25.0,2.0,2.0,31.2719,-92.31875,0.9636738180410184,0.0
305374,54922.0,49.2,22.6,2.0,0.0,0.9790454724845838,0.20364175114017768,0.9033558023246844,-0.4288919379124835,1.0,0.0,5.5,5.0,35.40595000000001,-86.26910000000002,0.9907989572151512,0.0
596965,41253.0,2.2,1.2,2.0,1.0,-0.8767267557075077,-0.4809887689193877,-0.3935902766564665,-0.9192859697186104,0.0,0.0,3.0,3.0,45.7391,-98.99855,0.987060805529986,0.0
547176,62824.0,1748.0,830.0,5.0,0.0,0.9288095528719242,0.3705574375098362,-0.9741004551724206,0.22611568550828806,0.0,75.0,2.5,2.0,33.85015,-84.4431,0.9856078754304536,0.0
167134,40895.0,877.5,382.1,10.0,1.0,-0.36243803828370186,0.9320078692827984,0.9536809966304456,-0.3008198076356673,0.0,250.0,0.5,0.0,32.47225,-84.97325000000002,0.9790959685082122,0.0
291100,47181.0,72.9,30.8,2.0,0.0,-0.9993908270190957,-0.03489949670250165,0.9106046300942164,-0.4132786077829042,0.0,0.0,2.0,2.0,32.3758,-94.4559,0.9827463827463828,0.0
666276,72506.0,437.5,170.5,1.0,0.0,0.766044443118978,-0.6427876096865394,0.2719581575341055,0.9623090774541486,0.0,0.0,1.5,1.0,30.1292,-95.4336,0.9673594086620608,0.0
302268,72305.0,1345.5,561.0,1.0,0.0,0.7253743710122879,-0.6883545756937538,0.895839290734909,-0.4443781781046132,0.0,75.0,1.0,1.0,39.5985,-76.7045,0.8775815536259094,0.0
133175,49473.03165642418,170.1744019481447,73.23561810628874,1.0,0.0,-0.04361938736533627,-0.9990482215818578,-0.6152845999633277,-0.7883050558305253,0.0,0.0,1.0,1.0,29.9947,-91.8056,0.9636738180410184,0.0
640376,52953.0,27.1,13.0,1.0,0.0,-0.9772311064626787,-0.21217767215644648,-0.4405187843504952,-0.8977433935342336,0.0,0.0,3.0,3.0,43.4684,-93.71225,0.9969381658866872,0.0
371401,57445.0,14.2,6.5,0.0,1.0,-0.9187912101488984,-0.3947438563842671,0.9721181966290612,-0.23449138957040985,0.0,0.0,11.0,11.0,40.95,-100.87,0.9957050712002892,0.0
571496,48933.0,1.0,0.5,2.0,0.0,-0.917060074385124,0.3987490689252463,0.7295575540864875,-0.6839194216246106,0.0,0.0,5.0,5.0,42.8103,-101.96935,0.9918609894946692,0.0
288894,61730.0,60.5,24.5,3.0,0.0,-0.9807852804032304,0.1950903220161283,0.9368813462954316,-0.3496474552512284,0.0,0.0,1.0,1.0,34.8645,-97.0663,0.983541576906506,0.0
405917,60335.0,52.2,29.9,5.0,0.0,-0.9807852804032304,-0.19509032201612864,-0.2802306751992161,-0.9599326896597444,0.0,0.0,1.0,1.0,43.6407,-71.75385,0.9766797176416792,0.0
692869,38704.0,73.7,29.7,6.0,0.0,-0.27563735581699894,-0.9612616959383188,0.8452490573530633,-0.5343725582809786,0.0,60.0,2.5,2.0,31.6047,-82.69624999999998,0.9542852401891646,0.0
361892,74510.0,230.7,87.2,1.0,0.0,0.19509032201612814,-0.9807852804032304,0.15430882066428114,0.9880226656636976,0.0,0.0,5.0,5.0,29.34955,-95.57695,0.8440311079889842,0.0
243258,45247.0,90.9,40.4,2.0,0.0,-0.9999619230641712,0.008726535498374096,0.1797665857255624,-0.9837092937736096,0.0,0.0,2.5,2.0,40.40245,-87.7087,0.9967712586543582,0.0
621822,49840.0,84.1,54.7,6.0,0.0,-0.7798844830928816,0.6259234721840593,0.8115390590073609,0.5842981736283684,0.0,600.0,1.5,1.0,37.6675,-76.6215,0.6182862023154299,0.0
566955,50227.0,130.8,56.4,2.0,0.0,-0.7906895737438435,0.612217280034449,0.9911140639934548,-0.1330147065341959,0.0,130.0,2.0,1.0,37.38,-89.70915,0.9867137399372355,0.0
303146,43504.0,82.3,41.3,4.0,0.0,0.9790454724845838,-0.20364175114017755,0.9033558023246844,-0.4288919379124835,0.0,500.0,0.5,0.0,36.03395,-85.0843,0.9944656990157996,0.0
187737,55836.0,71.2,33.4,2.0,0.0,-0.0958457525202241,-0.9953961983671789,-0.45590669350845897,-0.8900275764346766,0.0,0.0,0.0,0.0,41.5244,-75.94685,0.9809159363041601,0.0
239192,66868.0,73.0,28.7,10.0,0.0,-0.9914448613738104,-0.13052619222005166,0.11165900712169513,-0.993746580436178,1.0,300.0,2.0,0.0,44.2606,-94.314,0.9608990015854652,0.0
95316,51517.0,101.4,38.4,1.0,0.0,-0.27144044986507426,0.9624552364536472,0.5160623910158528,-0.8565509959010036,0.0,0.0,3.0,3.0,40.83815,-84.80275,0.9972350501514838,0.0
616749,49473.03165642418,170.1744019481447,73.23561810628874,1.0,0.0,-0.27563735581699894,-0.9612616959383188,0.7116566222817746,0.7025274741691571,0.0,0.0,4.0,4.0,30.16425,-92.8489,0.9636738180410184,0.0
531670,39721.0,47.1,37.2,1.0,0.0,0.2714404498650741,-0.9624552364536472,0.2470221804809355,-0.9690098257244062,0.0,100.0,0.5,0.0,44.37545,-83.80940000000002,0.290519877675841,0.0
625852,46074.0,21.1,9.4,1.0,0.0,-0.9983916705573488,0.05669278756337735,0.9997685019798908,0.021516097436222254,0.0,0.0,6.0,6.0,36.21655,-96.0082,0.9749953341406356,0.0
523004,50109.0,592.5,270.5,19.0,0.0,-0.5000000000000004,0.8660254037844384,0.895839290734909,-0.4443781781046132,0.0,6391.0,1.5,1.0,33.35855,-87.07115,0.9888504284532084,0.0
674509,49473.03165642418,170.1744019481447,73.23561810628874,1.0,0.0,0.03925981575906895,-0.9992290362407228,0.034421611622745735,0.9994074007397048,0.0,200.0,0.5,0.0,31.0967,-92.0574,0.9636738180410184,0.0
90467,58167.0,238.2,96.3,3.0,1.0,-0.9563047559630354,0.2923717047227367,0.9611297838723007,0.27609697309746883,0.0,80.0,1.0,1.0,33.11,-80.32,0.9955193553429084,0.0
296617,44699.0,183.9,79.4,20.0,1.0,-0.9396926207859082,-0.3420201433256694,0.6420547132365637,-0.7666588193001591,1.0,12800.0,2.0,2.0,37.0552,-94.4903,0.9956493263473054,0.0
331467,54218.0,5.3,2.8,3.0,1.0,-0.18223552549214705,-0.9832549075639546,-0.2636654927280072,-0.9646141756912436,0.0,30.0,1.5,1.0,47.49645,-98.70815,0.9824216938251754,0.0
652917,50558.0,1.0,0.5,8.0,0.0,-0.33791671800332673,-0.9411760152563708,-0.2470221804809353,-0.9690098257244064,0.0,600.0,5.5,4.0,38.74945,-102.2628,0.9982317576329128,0.0
702314,33666.0,11.3,5.3,1.0,0.0,-0.981627183447664,-0.19080899537654547,0.6287628145958344,-0.777597146973627,0.0,0.0,1.0,1.0,35.71,-76.12899999999999,0.6546901820874423,0.0
92468,30400.0,12.4,6.6,10.0,1.0,-0.9692309097067544,0.2461532930289925,0.7748840413670407,-0.6321034111873487,0.0,3500.0,1.0,1.0,35.1809,-91.1053,0.9878453224693188,0.0
699510,46961.0,9.2,4.2,3.0,1.0,-0.9997620270799092,0.02181488503456136,0.9721181966290612,-0.23449138957040985,0.0,0.0,4.5,4.0,38.26085,-99.54835,0.9994832041343671,0.0
154302,32941.0,24.1,11.7,15.0,0.0,-0.9636304532086232,0.26723837607825673,0.9911140639934548,-0.1330147065341959,1.0,15050.0,1.5,0.0,34.5835,-94.21195,0.9944577139809382,0.0
568447,50822.0,1115.3,516.3,9.0,1.0,-0.4422886902190014,0.8968727415326883,0.7176769136759621,-0.6963762255968722,0.0,635.0,1.5,1.0,39.17535,-94.2075,0.9808681541582149,0.0
138951,31761.0,79.2,33.9,3.0,1.0,0.21643961393810288,0.9762960071199334,-0.6994583270516471,0.7146733860429609,1.0,40.0,2.0,2.0,34.40385000000001,-79.32225,0.995769694286628,0.0
682567,44329.0,74.5,31.4,2.0,0.0,-0.9624552364536472,0.2714404498650747,0.8498170915275278,0.5270777086423722,0.0,120.0,1.0,1.0,35.19589999999999,-91.7202,0.9932159478002204,0.0
675181,34806.0,25.2,12.1,8.0,0.0,-0.986996366560232,-0.160742565603826,0.6084768701151261,0.7935716089521474,0.0,150.0,1.5,0.0,32.1376,-89.09425,0.9981844214503964,0.0
109513,40940.0,3.4,2.2,4.0,0.0,-0.7933533402912352,0.6087614290087205,0.5307300481619334,-0.8475409228928311,0.0,200.0,5.0,5.0,39.72525,-97.95125,0.9949910319786516,0.0
529383,52592.0,2.4,1.3,5.0,0.0,-1.0,-1.8369701987210294e-16,0.2303056702306122,-0.973118337233262,0.0,0.0,7.0,7.0,44.4345,-99.2675,0.9975211431904344,0.0
515239,49473.03165642418,170.1744019481447,73.23561810628874,74.0,0.0,-0.19936793441719655,-0.9799247046208296,0.07738647923346301,-0.9970011699250152,0.0,1200.0,1.5,1.0,30.09325,-92.82725,0.9636738180410184,0.0
681492,46324.0,33.4,17.1,5.0,0.0,0.8314696123025451,-0.5555702330196023,0.6994583270516471,0.7146733860429609,0.0,300.0,1.0,1.0,29.025550000000006,-95.88585,0.6823399544809025,0.0
230782,45746.0,68.0,29.7,1.0,1.0,-0.8549118706729468,0.5187732581605211,0.07738647923346301,-0.9970011699250152,0.0,0.0,1.0,1.0,38.28715,-88.8532,0.9783993970331291,0.0
83583,55129.0,16.0,7.7,0.0,0.0,-0.8362861558477592,-0.5482932295199142,0.9175836260593936,-0.397542814282556,0.0,0.0,3.0,3.0,43.35,-94.22,0.998357829050004,0.0
762275,46671.0,0.9,0.8,10.0,0.0,-0.06540312923014288,-0.9978589232386036,0.5595892624101765,-0.8287700871745038,0.0,0.0,6.0,6.0,40.5266,-106.1398,0.9955335110058235,0.0
576035,43589.0,29.5,16.0,1.0,0.0,-0.9949685182509116,0.10018806161207608,0.6807734094770161,-0.7324940716135789,0.0,150.0,3.0,2.0,32.785799999999995,-98.5194,0.9657842132499924,0.0
706489,49633.0,45.7,23.6,1.0,0.0,-0.9205048534524404,-0.3907311284892738,0.02581844022713308,-0.9996666485105112,0.0,0.0,1.0,1.0,43.0255,-75.205,0.9681129797799666,0.0
720006,49473.03165642418,170.1744019481447,73.23561810628874,6.0,0.0,-0.8849876374630418,-0.4656145203251117,-0.8452490573530633,-0.5343725582809785,1.0,350.0,2.5,2.0,30.2391,-92.5901,0.9636738180410184,0.0
164908,38208.0,48.3,21.5,3.0,0.0,-0.9949685182509116,0.10018806161207608,0.999916658654738,-0.01291029607500882,0.0,150.0,2.5,2.0,34.010400000000004,-88.5886,0.9909208651729052,0.0
565781,56848.0,64.3,26.9,20.0,0.0,-0.8594064115014528,-0.5112930860770518,0.8263541987239096,-0.5631507242749186,1.0,3300.0,6.5,5.0,37.9938,-97.61315,0.9982060955762686,0.0
238663,76256.0,188.5,74.1,8.0,0.0,-0.9659258262890684,-0.25881904510252063,0.2470221804809355,-0.9690098257244062,0.0,250.0,2.0,2.0,45.23655,-93.8529,0.9260643734162152,0.0
312192,66605.0,43.9,16.0,1.0,0.0,-0.9995335908367128,-0.030538513209822718,0.7748840413670407,-0.6321034111873487,0.0,0.0,2.0,2.0,43.03,-96.475,0.9991417313619164,0.0
113257,52386.0,21.3,9.8,20.0,0.0,-0.9205048534524404,0.3907311284892735,0.4559066935084588,-0.8900275764346767,0.0,450.0,3.0,1.0,39.57145,-90.3537,0.9926415318273528,0.0
290471,41081.0,103.1,41.1,3.0,0.0,0.02181488503456112,0.9997620270799092,0.9106046300942164,-0.4132786077829042,1.0,600.0,1.5,1.0,36.67675,-87.4922,0.990967349870173,0.0
370182,42869.0,65.2,28.3,3.0,0.0,-0.9983916705573488,-0.056692787563377714,0.8758917051442429,0.4825077417612185,0.0,600.0,2.0,2.0,38.9709,-83.17025,0.9916662912743816,0.0
112399,37594.0,42.8,18.4,3.0,1.0,0.42656873990145816,-0.904455145454368,0.043022233004530584,-0.99907411510223,0.0,250.0,2.0,1.0,36.6489,-94.32255,0.9996294100207532,0.0
474626,46617.0,8.9,8.8,10.0,0.0,-0.06540312923014367,0.9978589232386036,-0.8452490573530633,-0.5343725582809785,0.0,1200.0,2.0,1.0,46.9915,-93.7385,0.912980068060282,0.0
683953,37694.0,36.4,16.5,2.0,0.0,-0.8660254037844386,0.5000000000000001,0.9209712877166346,0.389630449530788,0.0,0.0,1.0,1.0,36.67095000000001,-89.75325000000002,0.9930037876046416,0.0
101717,50558.0,1.0,0.5,1.0,0.0,-0.9335804264972016,-0.3583679495453007,0.19667288979357647,-0.9804691603616321,0.0,0.0,4.0,4.0,38.7621,-102.35,0.9982317576329128,0.0
109720,56677.0,2.4,1.4,2.0,0.0,-0.9600498543859288,0.27982901403099203,0.6287628145958344,-0.777597146973627,0.0,100.0,6.0,6.0,38.54905,-100.2853,0.9997073864032217,0.0
297476,37575.0,16.3,7.8,2.0,0.0,0.2419218955996677,-0.9702957262759964,0.9721181966290612,-0.23449138957040985,1.0,0.0,1.5,1.0,31.555,-88.27600000000002,0.9923201998952756,0.0
124185,41352.0,220.6,96.5,5.0,0.0,-0.21643961393810293,-0.9762960071199334,-0.8359254794186365,-0.5488429582847199,0.0,200.0,2.0,2.0,35.76,-78.015,0.985122949723062,0.0
307053,40935.0,20.0,9.5,5.0,0.0,-0.9205048534524404,-0.3907311284892738,0.6016240632249226,-0.7987793728863649,0.0,2500.0,3.0,2.0,37.4985,-90.08265,0.9947037990985188,0.0
693489,37682.0,92.1,41.2,7.0,0.0,-0.8638355052043956,-0.5037739770455264,0.9979171608653922,-0.06450844944931622,0.0,375.0,1.5,1.0,35.57875,-85.73095,0.9968896159251666,0.0
189033,44708.0,177.0,78.5,17.0,0.0,-0.4539904997395463,-0.8910065241883681,-0.45590669350845897,-0.8900275764346766,0.0,500.0,2.5,1.0,39.5751,-78.56889999999999,0.9865792105691624,0.0
368118,51304.0,34.7,13.6,15.0,0.0,-0.9600498543859288,0.27982901403099203,0.9778483415056568,0.20931464596304847,0.0,350.0,1.5,1.0,29.2265,-98.8665,0.9931286670213484,0.0
309725,39192.0,24.4,11.4,11.0,0.0,0.434445257404417,0.9006982393225879,0.9033558023246844,-0.4288919379124835,1.0,19800.0,2.0,2.0,33.59585,-89.09389999999998,0.9945892304420764,0.0
740823,62824.0,1748.0,830.0,3.0,0.0,-0.4578739151169575,0.8890171414857361,0.9741004551724204,0.2261156855082883,1.0,0.0,3.0,3.0,33.62465,-84.6214,0.9856078754304536,0.0
155238,46647.0,7.9,4.3,1.0,0.0,-0.7518398074789773,-0.6593458151000691,0.9873494423939864,0.15855938510313478,0.0,75.0,3.0,2.0,42.8162,-97.8741,0.9724756957849297,0.0
254094,46224.0,61.4,31.4,5.0,1.0,-0.9153114791194472,-0.40274668985873735,-0.3777079652039647,-0.92592477719385,0.0,50.0,1.0,0.0,42.21545,-78.64955,0.9893080476979031,0.0
85447,43567.0,24.7,12.1,3.0,0.0,0.8012538126910607,-0.5983246005706591,0.8840675099433636,0.4673592171580022,0.0,300.0,2.5,1.0,33.6215,-94.1056,0.942419037838412,0.0
565462,49473.03165642418,170.1744019481447,73.23561810628874,6.0,0.0,-0.3090169943749476,0.9510565162951536,0.9242907221930934,-0.3816892202666588,0.0,400.0,2.0,1.0,32.8723,-91.8857,0.9636738180410184,0.0
289184,44874.0,29.6,14.5,2.0,0.0,-0.7933533402912352,0.6087614290087205,0.9536809966304456,-0.3008198076356673,0.0,100.0,2.0,2.0,38.1022,-88.09094999999998,0.9858725540987526,0.0
366096,40283.0,97.5,40.9,1.0,0.0,-0.9255405040175664,-0.378648617352433,0.9844738167520922,0.1755314904214282,0.0,0.0,2.0,2.0,31.7274,-89.32900000000002,0.9929828071629674,0.0
412965,49473.03165642418,170.1744019481447,73.23561810628874,5.0,1.0,-0.9807852804032304,-0.19509032201612864,-0.7469720876965551,0.6648553979642866,0.0,75.0,2.0,1.0,32.7645,-93.8125,0.9636738180410184,0.0
305339,41077.0,49.8,23.0,1.0,0.0,-0.3420201433256686,0.9396926207859084,0.9536809966304456,-0.3008198076356673,0.0,125.0,3.0,3.0,38.4411,-86.60095,0.975991572551998,0.0
140907,52181.0,147.8,62.5,2.0,0.0,-0.8012538126910606,-0.5983246005706593,-0.10310169744743544,0.9946708199115212,0.0,50.0,1.5,1.0,34.6612,-86.89,0.9221825128872346,0.0
275086,41139.0,33.3,16.1,6.0,0.0,0.3420201433256689,-0.9396926207859084,6.432490598706546e-16,1.0,0.0,600.0,2.0,2.0,38.1695,-91.44405,0.9983462184873948,0.0
608861,47828.0,24.3,11.0,40.0,0.0,-0.9961946980917455,0.08715574274765789,-0.6994583270516471,0.7146733860429609,1.0,17250.0,8.5,4.0,35.4597,-100.8985,0.9963844920534148,0.0
706863,47540.0,4.3,2.4,3.0,0.0,-0.6327053285625159,-0.7743926440821857,0.6807734094770161,-0.7324940716135789,0.0,0.0,6.0,6.0,37.2425,-98.6806,0.998151685047132,0.0
461885,53719.0,2.9,1.6,9.0,1.0,-0.9426414910921784,-0.33380685923377124,-0.3294084822245302,-0.9441875088341994,0.0,200.0,5.0,3.0,48.3367,-100.865,0.9803352270943848,0.0
722381,56564.0,382.3,185.6,2.0,0.0,-0.9983916705573488,0.05669278756337735,-0.9427611433904206,-0.33346877891818705,0.0,0.0,2.0,2.0,32.79915,-79.8378,0.6745876288659794,0.0
780774,39036.0,25.6,11.5,0.0,1.0,0.9713420698132614,0.2376858923261731,-0.7412220108485957,-0.6712599575675315,0.0,0.0,5.0,5.0,37.66,-94.08,0.9875362976948724,0.0
362791,51233.0,220.2,98.9,2.0,0.0,-0.9238795325112866,0.38268343236509,0.8587639582758029,0.5123714121284237,0.0,0.0,2.0,2.0,35.68949999999999,-84.1225,0.9861618568528816,0.0
684760,42397.0,46.9,28.6,5.0,0.0,0.619093949309834,0.7853169308807451,0.8587639582758029,0.5123714121284237,0.0,750.0,2.0,1.0,35.4598,-92.2006,0.9354135694012706,0.0
586936,56677.0,2.4,1.4,5.0,0.0,-0.5112930860770523,-0.8594064115014526,0.5737722679043246,-0.8190148866680801,0.0,0.0,13.0,13.0,38.2917,-100.56135,0.9997073864032217,0.0
340593,54055.0,1444.9,669.9,5.0,0.0,-0.872496007072797,-0.4886212414969553,-0.5160623910158526,-0.8565509959010037,0.0,180.0,4.0,3.0,26.2135,-80.2415,0.9145261025354158,0.0
372116,59721.0,9.1,4.4,16.0,1.0,-0.9914448613738104,-0.13052619222005166,0.6680638642135335,-0.7441039398713607,1.0,300.0,4.0,3.0,37.39825,-98.10395,0.9961922784021416,0.0
302323,41881.0,7.4,4.8,4.0,0.0,-0.9807852804032304,-0.19509032201612864,0.6287628145958344,-0.777597146973627,0.0,50.0,5.5,5.0,46.25355,-85.7321,0.4701096476321445,0.0
361884,90972.0,679.5,228.7,2.0,0.0,0.7518398074789774,-0.6593458151000688,0.15430882066428114,0.9880226656636976,0.0,0.0,5.0,5.0,29.66595,-95.8111,0.9730499017326676,0.0
348881,45369.0,92.7,46.1,1.0,1.0,-0.6427876096865396,0.7660444431189778,-0.8880573226294929,-0.4597327394521046,0.0,0.0,4.0,4.0,30.4785,-89.43035,0.8574660633484162,0.0
364192,40738.0,67.2,29.1,3.0,0.0,0.3379167180033269,0.9411760152563706,0.8587639582758029,0.5123714121284237,0.0,375.0,1.5,1.0,37.8014,-91.6081,0.996233242377506,0.0
315311,25221.0,14.7,6.6,4.0,0.0,-0.9222009716704518,0.3867109616368206,0.9033558023246844,-0.4288919379124835,1.0,350.0,2.5,2.0,32.47715,-87.50919999999998,0.994170304470354,0.0
316144,47088.0,150.2,71.3,1.0,0.0,-0.9961946980917455,-0.08715574274765825,0.16280701293851715,-0.986657932891657,0.0,0.0,3.0,3.0,35.77,-84.4699,0.9132361132209224,0.0
649779,47199.0,4.2,2.2,0.0,0.0,-0.6122172800344491,-0.7906895737438435,-0.6551563572090849,-0.7554933140726804,0.0,0.0,3.0,3.0,41.6734,-99.37,0.9998602419367362,0.0
307109,35968.0,22.4,10.8,26.0,0.0,-0.6427876096865393,-0.766044443118978,0.9033558023246844,-0.4288919379124835,0.0,25344.0,6.5,5.0,33.3539,-88.0102,0.9902036781144328,0.0
759119,49572.0,7.9,3.9,2.0,0.0,0.8386705679454239,0.5446390350150272,0.043022233004530584,-0.99907411510223,0.0,150.0,1.0,0.0,47.2777,-96.2537,0.9955060280816214,0.0
721019,62622.0,128.6,52.0,1.0,1.0,0.3048642990280108,0.9523957996432784,-0.5737722679043243,-0.8190148866680802,0.0,0.0,4.0,4.0,36.4522,-95.43825,0.9495853829936752,0.0
685984,37027.0,0.3,0.2,3.0,0.0,-0.9824503977255096,-0.18652403600873468,0.8064799463209448,-0.5912614448635781,0.0,0.0,6.0,6.0,36.03135,-104.14935,0.9997883239490284,0.0
719996,43079.0,36.8,14.4,2.0,0.0,-0.9832549075639546,0.18223552549214744,-0.8631421280499115,-0.5049610547215202,0.0,0.0,1.0,1.0,33.19785,-87.1264,0.9942667326764298,0.0
76012,46816.0,53.9,21.1,2.0,1.0,-0.9772311064626787,-0.21217767215644648,0.9611297838723007,0.27609697309746883,0.0,660.0,4.0,2.0,33.57,-82.0075,0.9875863430037498,0.0
292507,37594.0,42.8,18.4,3.0,0.0,-0.9949685182509116,0.10018806161207608,0.7748840413670407,-0.6321034111873487,0.0,0.0,1.0,1.0,36.6441,-94.41575,0.9996294100207532,0.0
162053,57607.0,670.2,337.4,5.0,0.0,-0.6087614290087207,-0.7933533402912352,0.9997685019798908,0.021516097436222254,0.0,0.0,3.0,3.0,26.83025,-80.108,0.8265848653593564,0.0
738821,38418.0,51.8,27.3,1.0,0.0,-0.9993908270190957,-0.03489949670250165,0.9995462806873572,-0.030120304846908117,0.0,0.0,2.0,2.0,37.5204,-86.3297,0.9719585934289572,0.0
354821,61044.0,332.2,138.4,9.0,0.0,-0.992546151641322,-0.12186934340514716,-0.6994583270516471,0.7146733860429609,1.0,1000.0,2.0,0.0,34.842749999999995,-81.137,0.9781262126155129,0.0
226088,47194.0,30.9,14.2,2.0,1.0,-0.9723699203976768,-0.23344536385590514,0.3294084822245304,-0.9441875088341992,0.0,0.0,4.0,4.0,38.431999999999995,-98.80605,0.9941929538212141,0.0
587722,57445.0,14.2,6.5,2.0,1.0,-0.5913096483635824,-0.8064446042674825,-0.5160623910158526,-0.8565509959010037,0.0,0.0,10.0,10.0,41.0,-100.77,0.9957050712002892,0.0
676074,54553.0,128.2,52.8,1.0,1.0,0.8767267557075078,-0.4809887689193874,0.3536761221763716,0.9353679493131484,0.0,0.0,6.0,6.0,32.47385,-86.17150000000002,0.9413125532692076,0.0
244564,54582.0,426.5,167.9,1.0,0.0,-0.8290375725550421,0.5591929034707462,0.1457991969198751,-0.9893142039703664,0.0,0.0,2.5,2.0,41.65305,-85.72720000000002,0.9897429322392459,0.0
443675,52181.0,147.8,62.5,7.0,0.0,-0.25881904510252035,-0.9659258262890684,0.705583610107178,-0.7086266782644596,0.0,100.0,2.0,2.0,34.77335,-86.96690000000002,0.9221825128872346,0.0
101752,39074.0,38.1,16.4,4.0,1.0,0.9975640502598242,-0.06975647374412533,0.7638886127905428,-0.6453481132295501,1.0,300.0,4.5,4.0,32.33,-82.47,0.9788712248150722,0.0
450325,40006.0,4.3,2.5,1.0,0.0,-0.9978589232386036,-0.06540312923014363,0.5737722679043246,-0.8190148866680801,0.0,0.0,5.0,5.0,39.812,-98.6839,0.9983276846236177,0.0
106207,36766.0,14.5,6.5,5.0,1.0,-0.9713420698132612,-0.23768589232617346,0.7748840413670407,-0.6321034111873487,1.0,100.0,4.0,3.0,34.567800000000005,-95.6848,0.9854633249487328,0.0
111690,64146.0,24.8,11.0,2.0,1.0,-0.8808907382053852,-0.4733196671848439,0.5877852522924732,-0.8090169943749473,0.0,50.0,2.5,2.0,42.5506,-92.6717,0.9999402259459244,0.0
754832,42017.0,46.9,19.0,0.0,0.0,-0.9807852804032304,-0.19509032201612864,0.6152845999633276,-0.7883050558305255,0.0,0.0,3.0,3.0,31.52,-82.05,0.9891800246609124,0.0
231902,61730.0,60.5,24.5,1.0,0.0,-0.9351352096860116,-0.3542910379977157,0.7856498550787147,-0.6186714032625031,0.0,0.0,6.0,6.0,34.8955,-97.4265,0.983541576906506,0.0
696466,30400.0,12.4,6.6,1.0,1.0,-0.013089595571344759,0.9999143275740071,0.8880573226294932,-0.459732739452104,0.0,0.0,3.0,3.0,35.22825,-91.3453,0.9878453224693188,0.0
92462,52144.0,101.4,42.5,3.0,0.0,0.5,-0.8660254037844387,0.9829265519799822,-0.18399835165768005,0.0,20.0,5.0,4.0,36.13120000000001,-87.31665000000002,0.9971098265895952,0.0
159276,45907.0,32.3,14.2,2.0,0.0,-0.8788171126619653,-0.4771587602596087,0.9873494423939864,0.15855938510313478,0.0,0.0,5.0,5.0,37.1115,-97.1237,0.9941011806469272,0.0
287758,46949.0,55.4,24.0,6.0,0.0,-0.438371146789077,0.8987940462991671,0.9536809966304456,-0.3008198076356673,0.0,300.0,0.5,0.0,40.5311,-84.92815,0.9995573838783588,0.0
228029,34794.0,21.5,10.5,3.0,1.0,0.42656873990145816,-0.904455145454368,0.9242907221930934,-0.3816892202666588,0.0,200.0,1.5,1.0,32.53485,-87.83225,0.9941078897290035,0.0
537077,56966.0,324.4,139.4,1.0,1.0,-0.986996366560232,0.16074256560382566,-0.19667288979357625,-0.980469160361632,0.0,0.0,2.0,2.0,39.4001,-78.18835,0.9986938673964424,0.0
421955,52008.0,1948.1,887.5,1.0,0.0,0.9025852843498604,0.4305110968082953,0.4937755501599772,0.8695893893466109,0.0,430.0,1.0,0.0,38.13425,-85.8887,0.9565982699658016,0.0
579415,62622.0,128.6,52.0,4.0,1.0,-0.2923717047227363,0.9563047559630355,0.7176769136759621,-0.6963762255968722,0.0,900.0,6.5,5.0,36.3136,-95.4603,0.9495853829936752,0.0
95533,41984.0,38.7,18.4,0.0,1.0,-0.9320078692827986,0.3624380382837015,0.6807734094770161,-0.7324940716135789,0.0,50.0,2.0,2.0,35.13,-84.6,0.9827052200845524,0.0
141032,44202.0,37.3,20.3,2.0,1.0,0.10018806161207594,-0.9949685182509116,-0.05161966722325418,0.998666816288476,0.0,50.0,1.5,1.0,33.022949999999994,-95.2001,0.9647861044203956,0.0
308237,22045.0,25.4,11.1,23.0,0.0,0.17364817766693033,0.984807753012208,0.9033558023246844,-0.4288919379124835,1.0,31680.0,3.0,3.0,33.15875,-89.9416,0.9896419136303,0.0
219253,38166.0,24.4,14.6,2.0,0.0,-0.9781476007338058,0.20791169081775854,0.8800122039735357,-0.47495107206705,0.0,150.0,3.5,3.0,35.71330000000001,-92.38645,0.9777158005191364,0.0
