,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
6652,-0.29825772812817813,-0.224060535970586,-0.23678185920700984,-0.662919822492436,1.6851334149207275,-0.2755983224424283,1.3817087666766699,-0.1982686571014075,-1.0510645177269395,-0.391644424303328,-0.27545272311830493,0.06104982974805342,0.05332877928082591,0.7110268658396344,-0.43519765384362824,0.3703040124164692,-0.07031866989274754
11002,0.7436363250962902,-0.16460065623192713,-0.17770491368745664,-0.3715783471641138,-0.5934248239015795,-0.5035946227590395,-0.7463427852607503,-0.7563048993908804,2.1198560578017993,-0.391644424303328,-0.251539034201191,-0.4919320078893755,-0.5054682326893317,0.13279267149904334,0.5909772399859136,0.29264959493420784,-0.07031866989274754
7542,-0.60595282930899,-0.15913146918049387,-0.16512047558861692,-0.662919822492436,-0.5934248239015795,1.2511113197399226,-1.4042947487051527,0.855400771931568,1.3010861485635092,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,-0.4501715626174408,0.7857388048362414,0.10474368151048309,-0.07031866989274754
5574,-0.39112755966202184,-0.19713530740968388,-0.2053207639599105,-0.2259076094999527,-0.5934248239015795,-0.47236568248758015,1.175416736662262,0.9791444508787024,0.038617978353522354,2.5533364908203096,-0.24556061197191248,-0.21544108907066103,-0.2260697267042529,0.1718655390464428,0.4648966475361244,0.26362311505776803,-0.07031866989274754
7923,-0.3169677674481833,-0.1432848502878796,-0.1521864697648094,-0.662919822492436,1.6851334149207275,0.4274308565977227,-1.3704950479653943,-1.6308604512497316,1.6944952743362593,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,0.2300692578923271,0.3862436546578387,0.17487495661164576,-0.07031866989274754
10928,1.1354415575838526,2.2126726487910573,2.6454040331522566,-0.2259076094999527,-0.5934248239015795,-0.7605325195478854,-0.23432251792233222,-1.610802389523652,1.7133821996232934,-0.391644424303328,-0.17979796744984908,-0.4919320078893755,-0.5054682326893317,-0.7621856340703681,0.900823491693891,0.26047989938797234,-0.07031866989274754
975,-0.28337474230544674,-0.0587228043387963,-0.07877724752157762,-0.2259076094999527,1.6851334149207275,-0.7882787140705645,-0.12357572976324616,0.9909936439924503,0.9684194044572959,-0.391644424303328,-0.17979796744984908,-0.6301774672987327,-0.5054682326893317,-0.8303340245163465,0.9729608520260435,0.20088059297427827,-0.07031866989274754
7148,-0.8119333530955921,-0.2321941987650252,-0.24971586503081733,3.415860832104075,-0.5934248239015795,2.211712570421399,-0.885670746248681,0.6947223587612524,-0.4953029913844592,-0.391644424303328,-0.09610005623995022,0.7522771267948396,0.6121257912509835,-1.814582613072187,-0.925998534768467,0.37146973696624697,-0.07031866989274754
12380,-1.186814504561877,-0.1323464761850131,-0.1437968443655829,1.2307997671416584,1.6851334149207275,2.3114189133199843,1.1582924912422328,0.05021299321787176,2.0209137508241346,2.5533364908203096,1.3985055010796725,0.19929528915741065,-0.2260697267042529,-1.2881786986812327,1.0505217007823138,0.12381096400798662,-0.07031866989274754
7088,2.667708732259001,0.8191518351989503,0.7633314019257812,-0.662919822492436,-0.5934248239015795,0.17978308831736625,-1.2828929995663931,1.0510445242728703,0.4471746362010737,-0.391644424303328,-0.27545272311830493,-0.0771956296613038,0.05332877928082591,-0.8485272955474484,-0.6537319694408378,-0.49761235870432663,-0.07031866989274754
1555,-0.6242376404626314,-0.21003697942844946,-0.2231487179332668,-0.662919822492436,-0.5934248239015795,0.1456675103456033,1.6563744258797504,0.13814322572923493,-0.9354345219159721,-0.391644424303328,-0.27545272311830493,-0.9066683861174472,-0.7848667386744105,0.20744091615821694,-0.32878186095449696,0.2264893987971186,-0.07031866989274754
3490,0.4082163474685616,-0.045680896754609346,-0.05990059037331803,2.1048241931266247,-0.5934248239015795,1.0488309424329763,1.8194517252892022,-0.5379280511372388,2.13511465280744,-0.391644424303328,0.02346838834561959,-0.0771956296613038,0.05332877928082591,-0.02702789295542304,-0.1410509738896591,0.40696168168871705,-0.07031866989274754
2471,-1.348146070880285,-0.18227033747501917,-0.18504583591177984,-0.5172490848282749,-0.5934248239015795,1.9075419897207841,-1.1408251192072325,1.0475117542933872,0.3918055854529888,2.5533364908203096,-0.251539034201191,-0.6301774672987327,-0.7848667386744105,-0.5777246174203327,1.6489049830902558,0.2596515319648011,-0.07031866989274754
8131,-1.1961695242218795,-0.11355491041855013,-0.11408358774332243,-0.662919822492436,1.6851334149207275,-0.7501825799563795,-0.26852761802518815,0.06291265956989901,-0.9688470695883057,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,0.15209207655346155,1.1355289867341583,0.3329336746866071,-0.07031866989274754
11039,1.271344479553708,-0.03838864735269833,-0.05535620994873702,1.5221412424699805,-0.5934248239015795,-0.7682392911955065,0.5956717132075484,-2.090521395529497,0.17254252102864653,-0.391644424303328,-0.15588427853273512,-0.4919320078893755,-0.5054682326893317,0.3044541373078559,-0.32761525246052325,0.3358816555088401,-0.07031866989274754
14519,0.30922323033907984,-0.12968200044200714,-0.11967667134280677,-0.5172490848282749,1.6851334149207275,-0.17871253963267694,-1.072353266842727,0.06291265956989901,-0.9688470695883057,-0.391644424303328,-0.26827861644317075,0.47578620797612514,0.6121257912509835,1.2714786389292136,-0.1906256295192161,0.29077592768378957,-0.07031866989274754
4451,-0.19016472823851202,0.14868559691940295,0.21765618325109162,-0.662919822492436,1.6851334149207275,-0.01911549827741497,1.569197447263755,-2.0029674308435035,1.1513982877618698,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,1.0555612775780363,0.6860123946944703,-7.180842039548446,-0.07031866989274754
13069,0.0,-3.985734492214456e-16,8.44501545948915e-16,-0.662919822492436,1.6851334149207275,2.3993902611257765,-0.6451053231822369,1.052694046306719,0.5026340780373523,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,-1.479413469397857,-0.01863775175869541,2.7687565091028165e-14,-0.07031866989274754
10746,2.523726475128234,-0.22518242049395693,-0.24237494280649413,-0.8085905601565971,-0.5934248239015795,-0.8150041710798963,0.33649837317683534,0.21157113746027478,-0.8981320753878475,-0.391644424303328,-0.27545272311830493,-0.0771956296613038,0.05332877928082591,1.3996953741460942,-1.7277564276162902,0.42151237649514967,-0.07031866989274754
14298,2.6703451468904564,1.3735030253096072,1.417023047615512,0.3567753411566917,-0.5934248239015795,-0.5540406410156163,1.0642467644143878,0.835119322588987,-0.2903910382083129,-0.391644424303328,-0.251539034201191,-0.21544108907066103,-0.2260697267042529,0.3577908664511523,-0.34524469252105255,0.26980370051175684,-0.07031866989274754
5280,-0.1495129155341372,-0.23023090084912606,-0.24656975550610738,-0.662919822492436,1.6851334149207275,-0.8188145093007836,0.10201863438052616,-0.5516196716590915,-1.0881724375384478,-0.391644424303328,-0.27545272311830493,1.028768045613554,1.1709228032211412,1.075671847582886,-1.5581265883010347,0.395270890240705,-0.07031866989274754
12808,-0.795264408974133,-0.18535551991428917,-0.1993781126354584,-0.8085905601565971,-0.5934248239015795,0.39122302292500327,-1.3601721229582375,1.0521048658243026,0.4748971647878616,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,-1.1516817602041056,0.9889520759035461,0.34750787325032706,-0.07031866989274754
6871,-0.2136373230217912,-0.2257433627556424,-0.24132623963159083,0.06543386582836949,1.6851334149207275,-0.10667571204613453,-1.1243045204121382,1.008473512934981,0.14551772502047075,-0.391644424303328,-0.20371165636696306,1.1670135050229113,1.1709228032211412,0.2414677056373504,-0.9329423374533425,0.425257631140917,-0.07031866989274754
14464,0.03290996783591294,-0.131925769488749,-0.09835304011977276,0.3567753411566917,-0.5934248239015795,1.1840681994448445,-1.4155470551916614,-1.3821893553939566,-0.8425178970861972,-0.391644424303328,-0.2594305515438386,-0.0771956296613038,0.05332877928082591,1.061113016914104,2.157173964603055,0.23486698179912668,-0.07031866989274754
6925,0.8790289732665092,0.053465647998295944,0.01770344456952697,-0.662919822492436,-0.5934248239015795,0.8522264859976395,-1.434622647789124,1.0510445242728703,0.4471746362010737,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,-0.9790300410791806,-0.6719074815623748,0.2734223278348224,-0.07031866989274754
