,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
8735,-1.188855599760423,-0.15225992647484698,-0.15673085018939042,-0.662919822492436,-0.5934248239015795,-0.8067662506358854,-0.018333220455288922,-1.9178383011148963,1.325270189662214,-0.391644424303328,-0.27545272311830493,-0.21544108907066103,-0.2260697267042529,-0.1162455028931232,0.17379059610368489,0.35799962574081756,-0.07031866989274754
13889,-0.38815096249747555,-0.18535551991428917,-0.1934354613110063,-0.662919822492436,-0.5934248239015795,1.844624958924457,1.5691974472637553,0.05021299321787176,2.0209137508241346,-0.391644424303328,-0.27545272311830493,1.028768045613554,1.1709228032211412,-1.3531983100326905,-0.25100382444669067,0.05358526689296346,-0.07031866989274754
926,0.5799234810462451,-0.1873188178301883,-0.19832940946055508,0.06543386582836949,-0.5934248239015795,-0.5499885272565459,1.0702536350361629,0.30633325311947723,-0.842517897086197,-0.391644424303328,-0.17979796744984908,-0.4919320078893755,-0.5054682326893317,0.995861644148238,-0.37254209020717316,0.41411054733696107,-0.07031866989274754
6675,-0.9855965362385489,-0.21606710874156818,-0.22769309835784782,-0.5172490848282749,1.6851334149207275,0.2841571800139456,1.7136463045677508,-0.17156822998144178,-1.044907674675571,-0.391644424303328,-0.251539034201191,0.47578620797612514,0.3327272852659047,0.04122584358801442,-0.21917030543559676,0.0504376501763894,-0.07031866989274754
2903,-0.5022822023495069,-0.2040068501153308,-0.21371038935913697,-0.2259076094999527,1.6851334149207275,0.39122302292500327,-1.3601721229582375,0.7286035600498953,-0.45171151064636295,-0.391644424303328,-0.23958218974263398,-0.3536865484800183,-0.2260697267042529,-0.7383036737765007,-0.27396367246638803,-0.2524130811909828,-0.07031866989274754
6134,-1.2639508939402617,-0.18998329357319424,-0.20357292533507165,0.648116816485014,-0.5934248239015795,1.8253984056748278,1.580543838367257,0.8990894128632345,-0.16779246653630217,2.5533364908203096,3.5124756013525467,-0.6301774672987327,-0.5054682326893317,-0.7013061243490345,0.3829548115631255,0.3732239201745004,-0.07031866989274754
14495,-0.36059617731710436,-0.2341574966809243,-0.24901672958088178,-0.662919822492436,-0.5934248239015795,-0.37612493316993756,-0.8962832562932139,0.08817752073225275,-0.9581474802120672,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,2.288921782794263,-0.7792664898296121,0.1129686643311398,-0.07031866989274754
9129,0.4680034276593053,-0.22840783849864832,-0.24482191688126853,-0.3715783471641138,-0.5934248239015795,0.8749198955530156,-1.4352277210082423,-0.1982686571014075,-1.0510645177269395,-0.391644424303328,-0.27545272311830493,-0.0771956296613038,0.05332877928082591,1.5727158046121232,-1.268956610539444,0.39092134787004906,-0.07031866989274754
7471,-1.020040017714013,-0.2083541526433931,-0.1993781126354584,-0.662919822492436,1.6851334149207275,2.05059638854126,-1.0357809306502468,0.9524203286021959,-0.040076242203812944,-0.391644424303328,-0.27545272311830493,0.47578620797612514,0.6121257912509835,-1.573740365062301,0.8840317758178602,-5.257953761737168,-0.07031866989274754
8083,-1.2218533054702503,-0.21101862838639904,-0.22629482745797672,1.8134827177983028,1.6851334149207275,-0.8150041710798963,0.33649837317683534,0.5450154312958352,-0.6570999478071679,-0.391644424303328,1.3985055010796725,0.06104982974805342,0.05332877928082591,-0.33548126631424774,-0.5801859914058507,0.23688952148121661,-0.07031866989274754
14224,0.3067569069741701,-0.23794385694730116,-0.2549593809053339,0.3567753411566917,-0.5934248239015795,-0.6895837374262802,0.8182221371856784,-0.4421434987862391,-1.0853078095290813,2.5533364908203096,-0.22762534528407702,0.33754074856676786,0.3327272852659047,1.7392469154747017,-1.4926599946232508,0.40234804432669447,-0.07031866989274754
9562,-0.7916924923766774,-0.2278468962369629,-0.24342364598139749,-0.2259076094999527,-0.5934248239015795,1.5059403276993617,-1.3373118183082886,-0.8775874451730721,-1.0510645177269395,-0.391644424303328,-0.27545272311830493,2.272977180297769,2.288516827161456,0.21664816507610013,-1.318853945114143,0.38856730174884013,-0.07031866989274754
14072,0.0,-3.985734492214456e-16,8.44501545948915e-16,-0.2259076094999527,1.6851334149207275,2.497170205834614,-0.4685689943587643,1.0146652932550175,0.17254252102864734,-0.391644424303328,-0.16066701631615793,-0.21544108907066103,-0.5054682326893317,-1.3467300596487308,0.16392406681954352,2.7687565091028165e-14,-0.07031866989274754
5030,-2.3326343216456467,-0.2030252011573812,-0.2172060666088147,0.2111046034925306,-0.5934248239015795,0.5078767419483462,-1.3905773237741328,1.008473512934981,0.14551772502047075,-0.391644424303328,-0.060229522864279274,-0.3536865484800183,-0.2260697267042529,-0.8710713604035919,0.23308905763780016,0.30838648802164814,-0.07031866989274754
6609,-0.36399800264801435,-0.1594119403113366,-0.1591778242641648,-0.5172490848282749,-0.5934248239015795,2.4071287262032874,1.0217414324484744,0.8871324869265514,-0.19275122782823345,-0.391644424303328,-0.20371165636696306,-0.0771956296613038,-0.2260697267042529,1.1665117874214517,2.047444507161891,0.3642615808796365,-0.07031866989274754
484,-1.934110484129537,-0.21774993552662456,-0.23118877560752552,0.2111046034925306,-0.5934248239015795,-0.4632045056290452,-0.7978787129461182,-0.3195512028835999,2.1198560578017993,-0.391644424303328,-0.22762534528407702,-0.21544108907066103,-0.2260697267042529,-1.1535253169096311,0.08240419562096055,0.2662997093927036,-0.07031866989274754
10980,-0.6136069363035376,-0.2288285451949124,-0.24062710418165528,0.06543386582836949,-0.5934248239015795,-0.21362111633673833,-1.0450663015362385,0.9323917344744279,-0.0917171023784284,-0.391644424303328,0.05933892172129054,-0.21544108907066103,-0.2260697267042529,-1.091602880823457,-0.9689086291079815,0.25086491950624396,-0.07031866989274754
11211,-0.5488872093829743,-0.22490194936311417,-0.23922883328178424,-0.8085905601565971,-0.5934248239015795,-0.7700860650333855,-0.19991335460755055,0.7449836922168162,-0.42947908089867604,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,-0.6333789607077192,-0.8223937719206662,0.2591695865190549,-0.07031866989274754
163,0.0,-3.985734492214456e-16,8.44501545948915e-16,-0.0802368718357916,-0.5934248239015795,-0.1430559257817935,-1.0987720418376048,1.0256669547177508,0.2268960108105057,-0.391644424303328,-0.22762534528407702,-0.0771956296613038,-0.2260697267042529,-1.395947756381395,-0.043000012116893915,2.7687565091028165e-14,-0.07031866989274754
4291,1.5563323966506954,4.025217331862204,3.982500581153978,-0.662919822492436,1.6851334149207275,-0.22508692789421805,-1.0357809306502468,-1.770578461035732,-0.4953029913844594,-0.391644424303328,-0.27545272311830493,-0.6301774672987327,-0.5054682326893317,0.558190747646677,2.0460979431023603,0.010203929254683232,-0.07031866989274754
1348,-0.30506137878999817,1.6061538283436525,1.5666380339017174,-0.8085905601565971,-0.5934248239015795,0.44197963550150676,-1.3744159316735869,-0.06593074731566925,-1.0156532522965525,-0.391644424303328,-0.27545272311830493,-0.3536865484800183,-0.2260697267042529,-2.388950605636048,1.4582017265115186,-2.174398551432003,-0.07031866989274754
11120,1.118262339662757,-0.058302097642532226,-0.07423286709699661,0.3567753411566917,1.6851334149207275,0.34095290468305134,1.7333391380677046,0.6037198530532767,-0.5988897763306952,2.5533364908203096,2.95289528069208,0.47578620797612514,0.3327272852659047,-0.20155477261510926,-0.4530566923843533,-0.16730849557421626,-0.07031866989274754
12302,0.8790289732665092,0.053465647998295944,0.01770344456952697,-0.5172490848282749,1.6851334149207275,-0.54590856497435,1.0762438312477818,-0.13172360364519897,2.081684156039606,-0.391644424303328,-0.25632177198461376,-0.0771956296613038,-0.2260697267042529,-0.9799676213465635,-0.6505051799894196,0.2734223278348224,-0.07031866989274754
4746,-0.8784390383148831,-0.1598326470076007,-0.13855332849106636,-0.2259076094999527,1.6851334149207275,-0.6716607451875712,0.8574299799941167,0.4834234843158326,-0.7121623626689605,-0.391644424303328,-0.23958218974263398,-0.6301774672987327,-0.5054682326893317,-0.20961374907069436,-0.3422164747281844,-0.3799362237527547,-0.07031866989274754
4464,-0.11268815632703619,-0.09055627768944624,-0.08541903429596528,-0.5172490848282749,-0.5934248239015795,-0.8211911990025913,0.22998976154093118,-1.9690200610821262,1.2271804317653403,-0.391644424303328,-0.27545272311830493,-0.4919320078893755,-0.5054682326893317,-0.194433376426907,1.4291482107201074,0.2549408512624105,-0.07031866989274754
6990,-0.7916924923766774,-0.2278468962369629,-0.24342364598139749,-0.2259076094999527,-0.5934248239015795,1.2807469134274654,1.7873622668965534,0.8871324869265514,-0.19275122782823345,2.5533364908203096,-0.17979796744984908,0.47578620797612514,0.3327272852659047,0.17286632697229995,-1.3452639757011244,0.38856730174884013,-0.07031866989274754
