EVENT_ID,median_income,population_density,housing_units_density,duration,weekend,sin_time,cos_time,sin_date,cos_date,casualties,tornado_intensity,tornado_area,average_range,minimum_range,average_latitude,average_longitude,percent_land,multi_vortex
367575,59721.0,9.1,4.4,1.0,1,-0.9832549075639547,-0.18223552549214692,0.9721181966290613,-0.23449138957040985,0,0,50.0,6.5,6.0,37.5373,-98.28275,0.9961922784021416,0
369787,43405.0,7.5,4.0,1.0,1,0.164186846568863,-0.9864292571764954,0.9679377830240642,-0.25119006388481935,0,0,0.0,5.0,5.0,41.582499999999996,-98.82965,0.9957753391999438,0
369380,61490.0,597.0,261.2,2.0,0,-0.9124774941483108,-0.40912690289544557,0.8758917051442429,0.48250774176121847,0,1,880.0,2.0,2.0,38.84035,-84.32905,0.9491280893237989,0
369181,44267.0,16.1,12.0,1.0,0,-0.8457278217039735,0.533614515915611,0.854322169749827,-0.5197438121555155,0,0,0.0,2.0,2.0,41.72995,-77.96965,0.9997965863490947,0
378907,51481.0,8.7,4.3,7.0,1,-0.9999862922474267,0.0052359638314190705,0.4559066935084588,-0.8900275764346767,0,0,75.0,4.0,3.0,48.305,-97.1656,0.9905957808515572,0
377596,54429.0,2718.0,1082.6,27.0,0,-0.020942419883356867,-0.9997806834748455,0.9988797155850336,-0.04732138832243185,10,1,1800.0,2.5,2.0,32.607749999999996,-96.78765,0.9589152661758069,0
374293,25221.0,14.7,6.6,6.0,0,-0.6788007455329418,0.7343225094356856,0.8758917051442429,0.48250774176121847,0,0,3500.0,3.0,2.0,32.56185,-87.11224999999999,0.9941703044703541,0
366768,51252.0,29.1,18.0,8.0,1,-0.2865245527277983,-0.9580728994623192,0.9368813462954315,-0.3496474552512284,0,0,100.0,6.5,6.0,46.1787,-96.04769999999999,0.8865068733311157,0
378032,60315.0,1.6,1.1,10.0,0,-0.8750424502611521,-0.48404618606178396,0.6287628145958344,-0.777597146973627,0,0,250.0,4.5,3.0,48.9906,-103.53460000000001,0.9741622431870687,0
381206,63736.0,4.2,2.3,2.0,0,-0.9786885595886878,-0.20535019681076366,0.6287628145958344,-0.777597146973627,0,0,0.0,2.5,2.0,48.345,-102.025,0.9401154735600571,0
369788,49386.0,6.4,3.4,9.0,0,-0.7820646124237273,-0.623197353969451,0.895839290734909,-0.4443781781046132,0,0,160.0,9.0,7.0,39.9637,-99.2581,0.9902969057413701,0
365826,58393.0,74.6,32.1,1.0,1,-0.8957117602394129,-0.4446351791849274,0.9679377830240642,-0.25119006388481935,0,0,0.0,2.0,2.0,44.71045,-94.37985,0.9721876050877298,0
378595,61553.0,2094.7,827.7,19.0,0,-0.05495017991244575,-0.9984890974505379,0.9988797155850336,-0.04732138832243185,7,1,900.0,1.0,1.0,32.6696,-97.20955000000001,0.9571206915659981,0
361450,53383.0,45.2,18.7,4.0,0,-0.9807852804032303,-0.19509032201612866,0.9778483415056568,0.20931464596304847,0,0,200.0,4.5,3.0,44.1759,-93.68705,0.9778044668221817,0
365153,32466.0,58.8,27.0,5.0,0,-0.7933533402912352,0.6087614290087205,0.8758917051442429,0.48250774176121847,1,0,400.0,2.0,2.0,36.60495,-83.47235,0.9956791111314327,0
369383,51680.0,53.7,22.9,5.0,0,-0.9146071597986135,-0.40434359552874505,0.8758917051442429,0.48250774176121847,0,1,1760.0,1.5,1.0,38.85235,-84.26894999999999,0.9831157775255392,0
375768,42128.0,59.5,28.4,2.0,1,-0.7965299180241967,0.6045991148623744,0.3456123126707335,-0.9383773917408641,0,0,50.0,0.5,0.0,34.327349999999996,-81.62115,0.9733504302553724,0
375770,41786.0,39.8,19.3,2.0,0,-0.10973431109104541,-0.9939609554551797,0.3294084822245304,-0.9441875088341993,0,0,50.0,2.5,2.0,33.532849999999996,-80.674,0.9711322869955156,0
374331,30488.0,44.8,20.6,11.0,0,-0.6671827669046004,0.7448940565916214,0.8758917051442429,0.48250774176121847,0,0,5400.0,3.5,3.0,32.5984,-86.9913,0.9847957335479977,0
374294,36441.0,17.7,10.0,22.0,0,-0.47485638987059425,0.8800632982911321,0.8758917051442429,0.48250774176121847,0,0,8550.0,3.0,3.0,32.805,-86.2333,0.9768590080288135,0
375376,43951.0,0.8,0.5,2.0,0,0.3583679495453002,0.9335804264972017,0.895839290734909,-0.4443781781046132,0,1,0.0,4.0,4.0,38.48555,-102.49334999999999,0.9898316283392966,0
366364,47194.0,30.9,14.2,1.0,1,-0.7933533402912349,-0.6087614290087209,0.9721181966290613,-0.23449138957040985,0,0,0.0,6.0,6.0,38.2735,-98.53785,0.994192953821214,0
366365,59721.0,9.1,4.4,1.0,1,-0.8686315144381913,-0.49545866843240743,0.9721181966290613,-0.23449138957040985,0,0,0.0,4.0,4.0,37.7227,-98.38725,0.9961922784021416,0
366366,43857.0,7.9,4.4,2.0,1,-0.06017747946929314,-0.9981876932544915,0.9721181966290613,-0.23449138957040985,0,0,0.0,3.0,3.0,38.835499999999996,-98.85300000000001,0.9853464377835097,0
366369,43857.0,7.9,4.4,4.0,1,-0.0888942968664412,-0.9960410654107696,0.9721181966290613,-0.23449138957040985,0,0,75.0,5.5,5.0,38.9495,-98.7115,0.9853464377835097,0
379945,48118.0,4.5,2.5,50.0,0,-0.8526401643540921,0.522498564715949,0.8717063187093219,-0.49002866642905923,0,0,5600.0,1.5,1.0,36.8049,-97.60055,0.9972996671914546,0
369752,49552.0,9.1,4.7,9.0,1,-0.2663973482191174,-0.963863295733281,0.9721181966290613,-0.23449138957040985,0,0,900.0,2.5,1.0,39.298500000000004,-98.4739,0.9758468212915068,0
375514,46582.0,45.8,19.6,1.0,0,-0.5533915492433443,-0.8329212407100993,0.9988797155850336,-0.04732138832243185,0,0,0.0,1.0,1.0,33.043099999999995,-95.71285,0.9677081625187633,0
377457,51827.0,102.5,43.7,1.0,0,-0.5446390350150268,-0.8386705679454243,0.9988797155850336,-0.04732138832243185,0,0,0.0,3.0,3.0,33.1224,-95.89435,0.952722160495227,0
365154,32466.0,58.8,27.0,1.0,0,-0.6883545756937547,0.725374371012287,0.8758917051442429,0.48250774176121847,0,0,0.0,2.0,2.0,36.67845,-83.051,0.9956791111314327,0
374299,39530.0,57.4,28.5,13.0,0,-0.24361501178602255,0.9698720152847468,0.8758917051442429,0.48250774176121847,2,1,11000.0,1.0,1.0,32.98535,-85.4993,0.9890898841007444,0
374379,44188.0,63.0,27.8,10.0,0,-0.4977310399126128,0.8673314314075727,0.8758917051442429,0.48250774176121847,0,1,5600.0,4.0,2.0,32.74265,-86.4649,0.9886558219178083,0
375220,34605.0,1.7,1.1,3.0,0,-0.932639023143094,-0.36081082648764207,0.5160623910158528,-0.8565509959010036,0,0,0.0,1.5,1.0,33.99835,-100.2844,0.9988243384130786,0
375372,33951.0,4.3,1.5,10.0,0,0.11493715049286658,0.9933727656003964,0.895839290734909,-0.4443781781046132,0,1,1800.0,8.0,4.0,38.205,-102.775,0.9816881667402082,0
366370,43857.0,7.9,4.4,5.0,1,-0.11233611576153553,-0.9936702657801585,0.9721181966290613,-0.23449138957040985,0,0,150.0,3.5,3.0,39.067,-98.601,0.9853464377835097,0
366402,48748.0,77.2,33.5,23.0,1,-0.9741733869698492,-0.2258012668691039,0.9721181966290613,-0.23449138957040985,0,1,10400.0,8.0,7.0,38.77945,-97.78905,0.9984888605453967,0
366403,48748.0,77.2,33.5,1.0,1,-0.9914448613738104,-0.13052619222005163,0.9721181966290613,-0.23449138957040985,0,0,0.0,0.5,0.0,38.8845,-97.50049999999999,0.9984888605453967,0
366406,59721.0,9.1,4.4,1.0,1,-0.9930684569549262,-0.11753739745783848,0.9721181966290613,-0.23449138957040985,0,0,0.0,1.5,1.0,37.69155,-98.10900000000001,0.9961922784021416,0
366407,46208.0,51.4,22.5,1.0,1,-0.9996573249755573,0.02617694830787223,0.9721181966290613,-0.23449138957040985,0,0,0.0,2.0,2.0,37.81215,-98.01845,0.9868250387152054,0
366408,56488.0,32.5,14.2,1.0,1,-0.963863295733281,0.26639734821911737,0.9721181966290613,-0.23449138957040985,0,0,0.0,2.0,2.0,38.1957,-97.49074999999999,0.9974128358871863,0
366409,56488.0,32.5,14.2,13.0,1,-0.9624552364536474,0.2714404498650739,0.9721181966290613,-0.23449138957040985,0,0,1750.0,6.0,3.0,38.224500000000006,-97.4175,0.9974128358871863,0
374621,45509.0,485.7,239.6,4.0,0,-0.4019477766559605,-0.9156625933395609,0.545240438540651,-0.8382797052177744,0,0,0.0,1.5,1.0,27.287149999999997,-80.30154999999999,0.8311607155832642,0
377993,37689.0,52.0,24.1,2.0,0,-0.8825375654836711,-0.47024190105748215,0.48627270710869,-0.8738071036110808,0,0,0.0,3.0,3.0,27.29285,-80.7832,0.862093709006514,0
374308,54487.0,91.8,37.2,5.0,0,-0.6454576877239513,0.7637960286346416,0.8758917051442429,0.48250774176121847,0,0,300.0,2.5,1.0,32.62835,-86.87835,0.9835371200714771,0
375373,40164.0,7.7,3.6,4.0,0,0.12793015130164428,0.9917831801295777,0.895839290734909,-0.4443781781046132,0,1,400.0,5.0,4.0,38.00665,-102.70805,0.9963936460056437,0
377625,61124.0,34.2,15.1,2.0,0,-0.765483213493088,-0.6434558647337791,0.39359027665646673,-0.9192859697186104,0,0,0.0,6.0,6.0,41.4398,-104.86915,0.9993860602181904,0
366417,52186.0,20.4,9.2,14.0,1,-0.8211492091337039,0.5707135676844318,0.9721181966290613,-0.23449138957040985,0,0,700.0,4.0,4.0,37.347,-97.6,0.9974598084307355,0
386219,36056.0,1.9,1.1,3.0,0,-0.9817933219112157,-0.18995229151168447,0.5160623910158528,-0.8565509959010036,0,0,800.0,15.0,15.0,33.87,-99.95,0.9953651367849876,0
366557,50954.0,13.2,6.5,8.0,1,-0.5620833778521303,-0.827080574274562,0.9368813462954315,-0.3496474552512284,0,0,25.0,9.5,9.0,45.15475,-95.68244999999999,0.9865592469987636,0
380477,51280.0,2.3,1.2,10.0,1,-0.31895930929806965,-0.9477684100095858,0.9721181966290613,-0.23449138957040985,0,0,900.0,6.0,3.0,37.4414,-99.7053,0.9973904500706114,0
374408,45509.0,485.7,239.6,1.0,0,-0.5180270093731296,-0.855364260160507,0.7961828637826158,-0.6050560696488488,0,0,0.0,7.0,7.0,27.3341,-80.43985,0.8311607155832642,0
360513,51774.0,53.9,23.2,1.0,0,-0.8813034520649919,-0.47255076486905456,0.8758917051442429,0.48250774176121847,0,0,0.0,1.0,1.0,38.55675,-85.10345000000001,0.9833745534487496,0
374834,56247.0,88.7,35.3,1.0,0,-0.598324600570659,-0.8012538126910607,0.440518784350495,-0.8977433935342337,0,0,0.0,3.0,3.0,34.684,-91.785,0.9600044840815106,0
375374,40164.0,7.7,3.6,25.0,0,0.1512608202472192,0.9884938868086836,0.895839290734909,-0.4443781781046132,7,1,3800.0,10.0,4.0,38.1623,-102.54945000000001,0.9963936460056437,0
375375,43951.0,0.8,0.5,3.0,0,0.34611705707749296,0.9381913359224842,0.895839290734909,-0.4443781781046132,1,0,200.0,1.0,0.0,38.42805,-102.53735,0.9898316283392966,0
377975,34070.0,1.5,0.9,1.0,0,-0.3510246484923543,-0.9363662190354899,0.2802306751992159,-0.9599326896597447,0,0,0.0,4.0,4.0,37.3023,-102.6702,0.9990732558048596,0
377977,40164.0,7.7,3.6,16.0,0,-0.6252426563357049,-0.78043040733833,0.2802306751992159,-0.9599326896597447,0,0,50.0,19.5,19.0,37.77345,-102.2149,0.9963936460056437,0
369741,45626.0,6.2,4.3,3.0,1,-0.9759167619387474,-0.21814324139654237,0.9721181966290613,-0.23449138957040985,0,0,0.0,4.0,4.0,40.304550000000006,-99.6123,0.9641326690589835,0
369742,41840.0,7.8,4.3,4.0,1,-0.28401534470392237,-0.9588197348681932,0.9721181966290613,-0.23449138957040985,0,0,120.0,3.5,2.0,40.010099999999994,-97.87185,0.998853808481817,0
369743,48668.0,9.1,4.8,1.0,1,-0.33380685923377096,-0.9426414910921784,0.9721181966290613,-0.23449138957040985,0,0,0.0,2.0,2.0,40.14975,-97.6794,0.9979651466137951,0
369745,48668.0,9.1,4.8,4.0,1,-0.3971478906347804,-0.9177546256839813,0.9721181966290613,-0.23449138957040985,0,0,0.0,2.0,2.0,40.2722,-97.3888,0.9979651466137951,0
377469,46582.0,45.8,19.6,1.0,0,-0.6170358751407485,-0.7869350219613375,0.9988797155850336,-0.04732138832243185,0,0,0.0,3.0,3.0,33.187650000000005,-95.59299999999999,0.9677081625187633,0
384044,45509.0,485.7,239.6,0.0,0,-0.5490228179981315,-0.8358073613682704,-0.2802306751992161,-0.9599326896597445,0,0,0.0,1.0,1.0,27.5215,-80.3856,0.8311607155832642,0
377039,50558.0,1.0,0.5,4.0,1,-0.8862035792312145,-0.4632960351198621,0.4711595076738638,-0.8820480249558537,0,0,25.0,3.0,2.0,38.786249999999995,-102.56530000000001,0.9982317576329128,0
374110,43857.0,7.9,4.4,2.0,0,-0.9907478404714435,-0.135715572434305,0.5877852522924732,-0.8090169943749473,0,0,50.0,3.5,3.0,38.8264,-99.00995,0.9853464377835097,0
366756,37237.0,60.3,38.5,32.0,0,-0.9297764858882512,0.36812455268467825,0.8758917051442429,0.48250774176121847,0,1,8400.0,2.5,1.0,35.1055,-84.0746,0.9758099074391497,0
375272,35172.0,48.9,22.7,7.0,0,0.8300122850953675,-0.5577451089796901,0.989932495087353,0.141540295217043,0,0,700.0,1.5,1.0,31.8463,-86.03344999999999,0.9986330069389757,0
373377,33649.0,24.1,17.1,2.0,0,0.14608302856241162,0.9892723329629883,0.8717063187093219,-0.49002866642905923,0,0,100.0,5.0,5.0,37.82955,-93.55515,0.9693473561487455,0
376464,33293.0,37.1,16.6,1.0,0,0.385100829127578,-0.9228745046891543,0.9966589017541702,-0.08167639533042241,0,0,0.0,0.0,0.0,36.2996,-89.7466,0.959312856669848,0
378133,34070.0,1.5,0.9,4.0,1,-0.9999862922474267,0.0052359638314190705,0.24702218048093552,-0.9690098257244062,0,0,50.0,5.5,5.0,37.4494,-102.8563,0.9990732558048596,0
369786,43657.0,5.6,3.4,2.0,1,0.38751558645210277,-0.9218631515885006,0.9679377830240642,-0.25119006388481935,0,0,0.0,2.0,2.0,41.17475,-99.1891,0.9898362605835842,0
378641,41262.0,10.3,4.5,10.0,1,-0.7738402097265061,-0.6333808726275503,0.9932568492674143,-0.11593459959550041,0,0,40.0,5.5,5.0,32.09,-101.03999999999999,0.994737474205981,0
379114,50716.0,202.4,96.6,7.0,1,-0.7853169308807455,0.6190939493098333,0.11165900712169512,-0.993746580436178,0,0,300.0,2.5,2.0,27.691699999999997,-80.89585,0.8814935819537688,0
377985,64422.0,142.8,57.4,1.0,1,-0.8849876374630418,-0.46561452032511164,0.8165380514459161,-0.5772916165517272,0,0,0.0,1.0,1.0,38.7687,-94.4877,0.9919571808851372,0
371645,64422.0,142.8,57.4,1.0,1,-0.8874134470592834,-0.4609743745354621,0.8165380514459161,-0.5772916165517272,0,0,0.0,1.0,1.0,38.79,-94.4496,0.9919571808851372,0
376466,33293.0,37.1,16.6,1.0,0,0.3802634127332052,-0.9248782281665495,0.9966589017541702,-0.08167639533042241,0,0,0.0,2.0,2.0,36.2997,-89.6994,0.959312856669848,0
377660,51667.0,93.5,38.2,16.0,0,0.894544639838025,0.4469786206711212,0.9634705485641488,-0.2678143051621742,0,0,1000.0,1.5,1.0,27.8889,-97.3024,0.97953216374269,0
378911,53704.0,7.4,3.8,1.0,1,-0.9991228300988584,0.041875653729199505,0.4559066935084588,-0.8900275764346767,0,0,0.0,1.0,1.0,46.95,-98.0175,0.9855623100303951,0
371638,80872.0,1149.6,478.6,1.0,1,-0.9723699203976767,-0.23344536385590514,0.8165380514459161,-0.5772916165517272,0,0,0.0,1.0,1.0,38.89005,-94.80955,0.9863929985413629,0
371639,80872.0,1149.6,478.6,1.0,1,-0.9792228106217656,-0.20278729535651327,0.8165380514459161,-0.5772916165517272,0,0,0.0,1.0,1.0,38.8601,-94.82915,0.9863929985413629,0
362592,40869.0,61.5,30.9,12.0,0,-0.786935021961337,-0.6170358751407491,0.8587639582758029,0.5123714121284237,1,0,3600.0,1.5,0.0,35.991749999999996,-85.74755,0.9251041065077966,0
361106,35231.0,9.8,4.3,14.0,1,-0.9914448613738104,-0.13052619222005163,0.9741004551724205,0.22611568550828828,0,0,450.0,3.5,2.0,34.9256,-99.65115,0.9933036061091001,0
377959,63610.0,292.6,118.9,2.0,0,-0.9950555699612263,0.09931974974363886,0.39359027665646673,-0.9192859697186104,0,0,0.0,4.5,4.0,39.062200000000004,-104.18860000000001,0.9987086473668146,0
378945,54651.0,5.3,2.7,9.0,1,-0.9986295347545738,0.052335956242943946,0.4559066935084588,-0.8900275764346767,0,0,120.0,2.0,2.0,48.204449999999994,-97.07005,0.9791274801286329,0
378297,44567.0,60.0,24.4,2.0,0,-0.9892723329629882,-0.14608302856241243,0.9033558023246845,-0.4288919379124835,1,1,200.0,2.5,2.0,35.36795,-88.6979,0.9992306616309975,0
377515,51827.0,102.5,43.7,2.0,0,-0.7552818122851832,-0.6554001709117944,0.9988797155850336,-0.04732138832243185,0,0,0.0,3.0,3.0,33.038799999999995,-96.13210000000001,0.952722160495227,0
380687,47540.0,4.3,2.4,4.0,1,-0.7289686274214116,-0.6845471059286886,0.9721181966290613,-0.23449138957040985,0,0,200.0,5.0,4.0,37.33025,-98.98570000000001,0.9981516850471319,0
366556,54918.0,18.3,8.3,2.0,1,-0.5512090725833704,-0.8343671603687317,0.9368813462954315,-0.3496474552512284,0,0,0.0,6.0,6.0,44.318,-95.4114,0.9963935355826482,0
366558,51675.0,21.4,9.8,2.0,1,-0.3947438563842672,-0.9187912101488983,0.9368813462954315,-0.3496474552512284,0,0,0.0,3.0,3.0,45.1068,-95.8116,0.9886692299840076,0
382733,58849.0,14.6,7.1,1.0,0,-0.38026341273320496,-0.9248782281665496,0.8359254794186372,-0.548842958284719,0,0,0.0,2.0,2.0,43.65,-95.16499999999999,0.9774063929480139,0
382730,56069.0,29.9,11.9,2.0,0,-0.32143946530316153,-0.9469301294951057,0.8359254794186372,-0.548842958284719,0,0,0.0,6.0,6.0,43.61,-95.465,0.9896894375553588,0
362596,43504.0,82.3,41.3,13.0,0,-0.9025852843498606,-0.43051109680829514,0.8587639582758029,0.5123714121284237,9,1,11000.0,3.5,1.0,36.1101,-85.01409999999998,0.9944656990157996,0
361107,35231.0,9.8,4.3,0.0,1,-0.9996573249755573,0.02617694830787223,0.9741004551724205,0.22611568550828828,0,0,0.0,3.0,3.0,34.9934,-99.569,0.9933036061091001,0
375967,79966.0,128.5,54.2,5.0,0,-0.9426414910921784,0.3338068592337709,0.48627270710869,-0.8738071036110808,0,0,250.0,2.0,2.0,39.0559,-76.0045,0.7282500146860131,0
379948,44391.0,50.6,23.6,6.0,0,-0.6940303636345614,0.719945730144487,0.8717063187093219,-0.49002866642905923,0,0,100.0,1.5,1.0,36.795550000000006,-97.4545,0.9732901573594929,0
375204,34605.0,1.7,1.1,3.0,0,-0.9288095528719243,-0.3705574375098359,0.5160623910158528,-0.8565509959010036,0,0,0.0,1.0,1.0,34.00645,-100.28460000000001,0.9988243384130786,0
374841,51481.0,8.7,4.3,9.0,1,-0.9705064734685425,-0.24107506083303878,0.4559066935084588,-0.8900275764346767,0,0,120.0,3.0,2.0,48.53,-97.17,0.9905957808515572,0
378923,54651.0,5.3,2.7,9.0,1,-0.9759167619387474,-0.21814324139654237,0.4559066935084588,-0.8900275764346767,0,0,120.0,11.5,10.0,48.5127,-97.10585,0.9791274801286329,0
377573,62363.0,132.4,49.1,6.0,0,-0.5728613730277087,-0.8196522721818127,0.9988797155850336,-0.04732138832243185,7,1,1050.0,2.5,0.0,32.7743,-96.41040000000001,0.9666196171656392,0
377624,54588.0,4.2,2.2,72.0,0,-0.5157858982850474,-0.8567175188650497,0.39359027665646673,-0.9192859697186104,1,1,4000.0,4.5,2.0,41.95,-104.9582,0.9873748140568299,0
384508,41738.0,93.3,40.4,1.0,0,-0.9297764858882512,0.36812455268467825,0.440518784350495,-0.8977433935342337,3,1,0.0,0.0,0.0,36.97,-89.43,0.986216127365801,0
374961,52192.0,28.6,13.1,2.0,0,-0.8028174751911143,-0.5962248749656162,0.6016240632249226,-0.7987793728863649,0,0,60.0,3.0,3.0,42.97645,-91.93445,0.9992889666771497,0
373989,32011.0,15.8,7.2,22.0,0,-0.9924394226563016,-0.12273545680701535,0.8758917051442429,0.48250774176121847,0,0,6800.0,3.5,3.0,32.134150000000005,-86.63884999999999,0.9873667370047029,0
375255,62305.0,481.1,197.6,0.0,0,-0.7637960286346416,-0.6454576877239513,0.48627270710869,-0.8738071036110808,0,0,0.0,1.0,1.0,39.8593,-76.6224,0.9928188685874911,0
366413,42023.0,7.5,3.9,38.0,1,-0.931691227585549,0.36325123047297814,0.9721181966290613,-0.23449138957040985,0,0,22000.0,3.5,1.0,37.147000000000006,-97.9905,0.9981190363486884,0
375369,63610.0,292.6,118.9,2.0,0,-0.9967085121555869,0.08106874734813886,0.9033558023246845,-0.4288919379124835,0,0,0.0,4.0,4.0,38.7825,-104.2706,0.9987086473668146,0
378790,50441.0,6.9,3.5,6.0,1,-0.9993283937786562,0.03664370870655648,0.9721181966290613,-0.23449138957040985,0,0,450.0,5.5,5.0,36.522400000000005,-98.83815,0.997278985394896,0
378760,50441.0,6.9,3.5,2.0,1,-0.9987631275635946,0.04972137386865724,0.9721181966290613,-0.23449138957040985,0,0,75.0,4.0,4.0,36.5491,-98.829,0.997278985394896,0
378787,51745.0,3.4,1.9,23.0,1,-0.4019477766559604,0.9156625933395609,0.9721181966290613,-0.23449138957040985,0,1,6000.0,4.5,2.0,36.19465,-99.69385,0.9997077637432217,0
378771,57403.0,16.2,7.1,22.0,1,-0.24615329302899291,0.9692309097067544,0.9721181966290613,-0.23449138957040985,35,1,7600.0,7.5,4.0,36.38195,-99.497,0.9969987320846775,0
384349,48272.0,3.8,1.6,4.0,1,-0.9698720152847468,-0.2436150117860225,0.4711595076738638,-0.8820480249558537,0,0,25.0,3.0,3.0,39.289,-102.097,0.9995975371121669,0
374115,43857.0,7.9,4.4,2.0,0,-0.9381913359224842,0.346117057077493,0.5877852522924732,-0.8090169943749473,0,0,0.0,6.0,6.0,38.7923,-99.015,0.9853464377835097,0
374116,43857.0,7.9,4.4,6.0,0,-0.9297764858882512,0.36812455268467825,0.5877852522924732,-0.8090169943749473,0,0,500.0,6.5,6.0,38.80185,-98.9739,0.9853464377835097,0
374117,43857.0,7.9,4.4,4.0,0,-0.8090169943749476,0.5877852522924729,0.5877852522924732,-0.8090169943749473,0,1,0.0,2.0,2.0,38.857200000000006,-98.8536,0.9853464377835097,0
379773,50716.0,202.4,96.6,1.0,1,-0.6170358751407491,0.7869350219613369,0.11165900712169512,-0.993746580436178,0,0,50.0,2.5,2.0,28.11185,-80.87615,0.8814935819537688,0
382751,50607.0,25.1,11.6,1.0,0,-0.6087614290087203,-0.7933533402912354,0.8359254794186372,-0.548842958284719,0,0,0.0,3.0,3.0,43.09,-95.685,0.9997034245738907,0
377003,66045.0,53.4,20.9,2.0,0,-0.06540312923014287,-0.9978589232386035,0.7748840413670407,-0.6321034111873487,0,0,0.0,1.5,1.0,29.1092,-97.9089,0.9942108583515791,0
377155,35136.0,6.7,3.2,0.0,0,-0.944376370237481,0.3288666467385835,0.440518784350495,-0.8977433935342337,0,0,0.0,2.0,2.0,33.63,-101.27,0.998347547383247,0
366415,52186.0,20.4,9.2,30.0,1,-0.8526401643540921,0.522498564715949,0.9721181966290613,-0.23449138957040985,0,1,7200.0,4.5,1.0,37.274,-97.731,0.9974598084307355,0
366426,48748.0,77.2,33.5,15.0,1,-0.6211477802783106,0.7836934573258396,0.9721181966290613,-0.23449138957040985,0,0,1000.0,3.5,1.0,38.6545,-97.6595,0.9984888605453967,0
366429,60836.0,46.1,18.2,2.0,1,-0.61083633463277,0.7917568896399971,0.9721181966290613,-0.23449138957040985,0,0,250.0,4.0,4.0,37.727999999999994,-97.036,0.9884758698402383,0
375221,34605.0,1.7,1.1,2.0,0,-0.9659258262890681,-0.2588190451025215,0.5160623910158528,-0.8565509959010036,0,0,0.0,1.5,1.0,33.9995,-100.28014999999999,0.9988243384130786,0
378800,37389.0,3.3,1.8,3.0,0,-0.9426414910921784,0.3338068592337709,0.8717063187093219,-0.49002866642905923,0,0,150.0,7.0,7.0,34.7462,-100.20895,0.999042770743593,0
387024,51953.0,11.1,5.8,1.0,0,-0.9288095528719245,0.37055743750983555,0.7748840413670407,-0.6321034111873487,0,0,0.0,5.0,5.0,28.092,-98.02275,0.9636845617677591,0
373783,56223.0,86.8,37.4,6.0,0,-0.9999965730559848,0.002617990887417647,0.6016240632249226,-0.7987793728863649,0,0,375.0,4.5,4.0,44.9041,-89.77045000000001,0.9801244679028872,0
375256,59809.0,208.3,78.3,2.0,0,0.15384816987279032,-0.9880944998464434,0.9988797155850336,-0.04732138832243185,0,0,60.0,3.0,3.0,32.4289,-97.36325,0.9866977098820903,0
379496,31225.0,37.5,11.9,1.0,0,-0.918791210148898,-0.3947438563842679,0.9427611433904207,-0.3334687789181868,0,0,0.0,2.0,2.0,26.4561,-97.7791,0.7529932293725374,0
378789,48118.0,4.5,2.5,5.0,1,-0.93636621903549,0.35102464849235426,0.9721181966290613,-0.23449138957040985,0,0,1200.0,3.0,2.0,36.986000000000004,-98.09049999999999,0.9972996671914546,0
378751,57403.0,16.2,7.1,0.0,1,-0.8886172326549485,-0.4586495544843156,0.9721181966290613,-0.23449138957040985,0,0,0.0,13.0,13.0,36.236,-99.589,0.9969987320846775,0
385726,48161.0,21.7,11.0,5.0,0,-0.9025852843498606,-0.43051109680829514,0.7748840413670407,-0.6321034111873487,8,1,0.0,1.0,1.0,29.7033,-96.79145,0.9862173792480152,0
380011,42781.0,19.7,8.9,2.0,0,0.07845909572784494,0.996917333733128,0.8631421280499114,-0.5049610547215204,1,1,150.0,1.5,1.0,36.89165,-95.0868,0.9981252785862241,0
386890,53661.0,48.4,26.5,2.0,1,-0.9565595342411698,0.2915370601695714,0.5595892624101765,-0.8287700871745038,0,0,0.0,2.0,2.0,45.593,-92.45795,0.955615269601949,0
360438,57445.0,14.2,6.5,2.0,0,-0.8825375654836711,-0.47024190105748215,0.8498170915275278,0.5270777086423722,0,0,0.0,19.0,19.0,41.38855,-100.5606,0.995705071200289,0
366541,47828.0,24.3,11.0,13.0,0,0.10973431109104527,0.9939609554551797,0.5524353131676196,0.8335557718385699,0,0,800.0,5.0,4.0,35.5845,-100.6395,0.9963844920534148,0
378965,44391.0,50.6,23.6,13.0,0,-0.6593458151000687,0.7518398074789775,0.8717063187093219,-0.49002866642905923,0,0,700.0,4.5,3.0,36.728300000000004,-97.4255,0.9732901573594929,0
379487,36587.0,456.0,159.3,1.0,0,-0.9832549075639547,-0.18223552549214692,0.9427611433904207,-0.3334687789181868,0,0,0.0,3.0,3.0,26.12,-97.73265,0.6979615499114739,0
378464,61275.0,474.7,194.6,12.0,0,-0.7071067811865475,-0.7071067811865477,0.9760105506323683,-0.21772323039653177,20,0,3000.0,2.5,1.0,35.21595,-97.4641,0.9653819276460786,0
387114,44866.0,91.9,60.9,2.0,0,-0.46097437453546214,0.8874134470592834,0.7748840413670407,-0.6321034111873487,0,0,50.0,2.0,2.0,28.198700000000002,-96.99260000000001,0.4774143449686547,0
387094,51667.0,93.5,38.2,9.0,0,-0.6494480483301842,0.7604059656000305,0.7748840413670407,-0.6321034111873487,0,0,1050.0,3.0,2.0,28.0124,-97.40729999999999,0.97953216374269,0
372090,59721.0,9.1,4.4,2.0,1,-0.9228745046891542,-0.3851008291275784,0.6680638642135335,-0.7441039398713607,0,0,0.0,2.5,2.0,37.641999999999996,-98.16550000000001,0.9961922784021416,0
